id,name,url,type,ingredients,imageURL,provider
271,instant biryani recipe | instant veg biryani | easy vegetable biryani,https://hebbarskitchen.com/instant-biryani-recipe-veg-biryani/,gluten free,"['1 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '¼ tsp shah jeera / cumin seeds', '1 inch cinnamon / dalchini', '1 star anise', '½ tsp ginger garlic paste', '1 onion, finely chopped', '½ carrot, chopped', '8 florets gobi / cauliflower', '¼ potato, chopped', '¼ capsicum, chopped', '3 beans, chopped', '¼ cup curd / yogurt', '½ tsp kashmiri red chilli powder', '1 tsp biryani masala powder', '2 tbsp pudina / mint, chopped', '2 tbsp coriander leaves, chopped', '½ tsp salt', '2 cups cooked basmati rice']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/instant-biryani-recipe-instant-veg-biryani-easy-vegetable-biryani-2-225x300.jpg,Hebbar's Kitchen
272,udupi chitranna recipe | kayi sasive chitranna | masala chitranna recipe,https://hebbarskitchen.com/udupi-chitranna-masala-chitranna-recipe/,rice recipes,"['½ cup coconut, grated', '½ tsp mustard', '2 dried kashmiri red chilli', '¼ tsp turmeric / haldi', '1 tbsp coconut oil', '1 tsp mustard', '½ tsp urad dal', '1\xa0 dried kashmiri red chilli', 'few curry leaves', '2 tbsp peanuts', '2 tbsp tamarind extract', '½ tsp jaggery / gud', '½ tsp salt', '3 cup cooked rice']",https://hebbarskitchen.com/wp-content/uploads/2018/07/udupi-chitranna-recipe-kayi-sasive-chitranna-masala-chitranna-recipe-2-200x300.jpeg,Hebbar's Kitchen
273,tawa pulao recipe | mumbai tawa pulao | pav bhaji pulao,https://hebbarskitchen.com/mumbai-tawa-pulao-recipe-pav-bhaji-pulao/,rice recipes,"['1 cup basmati rice', '¼ tsp turmeric', 'half tsp salt', '1 tsp oil', 'water to soak & boil', '2 tsp butter', '1 tsp cumin / jeera', '½ onion, sliced', '1 tsp ginger garlic paste', '1 carrot, chopped', '2 tbsp capsicum, chopped', '2 tbsp peas', '5 beans, chopped', '¾ tsp salt', '2 to mato, finely chopped', '2¼ tsp pav bhaji masala', '¼ tsp kashmiri red chilli powder', '1 potato, boiled & cube', '2 tbsp coriander, finely chopped', '1 tbsp lemon juice']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/tawa-pulao-recipe-mumbai-tava-pulao-pav-bhaji-pulao-2-202x300.jpeg,Hebbar's Kitchen
274,beetroot rice recipe | beetroot pulao | how to make beetroot rice,https://hebbarskitchen.com/beetroot-rice-recipe-beetroot-pulao/,rice recipes,"['1 tbsp ghee / clarified butter', '1 tsp cumin / jeera', '1 bay leaf / tej patta', '4 cloves', '2 pods cardamom', '1 inch cinnamon', '½ onion, slice', '3 chilli, slit', '1 tsp ginger garlic paste', '½ tomato, finely chopped', '1 cup beetroot, chopped', '2 tbsp beetroot, grated', '¼ tsp turmeric', '¼ tsp garam masala', '1 tsp salt', '2 tbsp mint / pudina, finely chopped', '1 cup basmati, soaked 20 minutes', '2 cup water', '1 tsp lemon juice', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/beetroot-rice-recipe-beetroot-pulao-how-to-make-beetroot-rice-2-200x300.jpeg,Hebbar's Kitchen
275,veg biryani in cooker | how to make vegetable biryani recipe in cooker,https://hebbarskitchen.com/veg-biryani-cooker-vegetable-biryani/,rice recipes,"['3 tbsp ghee / clarified butter', '2 bay leaf / tej patta', '2 inch cinnamon stick / dalchini', '1 star anise', '5 cloves / lavang', '4 cardamom / elachi', '½ tsp pepper', '½ tsp cumin seeds / jeera', '1 medium onion, finely chopped', '1 tsp ginger - garlic paste', '5 beans, chopped', '10 florets gobi / cauliflower', '¼ cup peas / mattar', '1 carrot, chopped', '1 potato, cubed', '3 mushrooms, sliced', '1 cup curd / yogurt', '½ tsp turmeric / haldi', '1 tsp kashmiri chilli powder / lal mirch powder', '¼ tsp cumin powder / jeera powder', '2 tsp biryani masala', 'salt to taste', '6 tbsp coriander leaves, finely chopped', '20 mint / pudina leaves, roughly chopped', '6 tbsp onions, fried', '1½ cups basmati rice, soaked 30 minutes', '2 tbsp saffron water', '2 cups water']",https://hebbarskitchen.com/wp-content/uploads/2017/06/veg-biryani-in-cooker-how-to-make-vegetable-biryani-recipe-in-cooker-1-225x300.jpeg,Hebbar's Kitchen
276,masala rice recipe | vegetable spiced rice | spiced rice with leftover rice,https://hebbarskitchen.com/masala-rice-recipe-spiced-rice/,rice recipes,"['1 tbsp ghee / clarified butter', '1 tsp mustard', '1 tsp cumin / jeera', '½ tsp saunf / fennel', 'pinch asafoetida / hing', 'few curry leaves', '½ tsp ginger garlic paste', '1 green chilli, slit', '½ onion, finely chopped', '1 tomato, finely chopped', '½ carrot, chopped', '2 tbsp peas / matar', '3 beans, chopped', '¼ capsicum, chopped', '¼ tsp turmeric', '¾ tsp kashmiri red chilli powder', '1 tsp coriander powder', '½ tsp garam masala', '2 cup cooked rice', '1 tsp salt', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/masala-rice-recipe-vegetable-spiced-rice-spiced-rice-with-leftover-rice-1-225x300.jpeg,Hebbar's Kitchen
277,burnt garlic fried rice recipe | burnt garlic rice | burnt garlic veg fried rice,https://hebbarskitchen.com/veg-burnt-garlic-fried-rice-recipe/,rice recipes,"['4 tsp oil', '3 cloves garlic, finely chopped', '2 tbsp onion, finely chopped', '4 tbsp spring onion, chopped', '1 green chilli, finely chopped', '2 tbsp carrot, chopped', '2 tbsp beans, chopped', '½ capsicum, chopped', '2 tsp vinegar', '2 tsp soy sauce', '1 tsp chilli sauce', '½ tsp pepper, crushed', '2 cups cooked basmati rice', '¾ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/2017/08/burnt-garlic-fried-rice-recipe-burnt-garlic-rice-burnt-garlic-veg-fried-rice-1-225x300.jpeg,Hebbar's Kitchen
278,curd rice recipe | mosaranna recipe | thayir sadam recipe,https://hebbarskitchen.com/curd-rice-recipe-mosaranna-thayir-sadam/,rice recipes,"['2 cups cooked rice', '1 cup curd / yogurt, fresh and thick', '1 tsp fresh cream, optional', 'salt to taste', '¼ cup full cream milk', 'handful of pomegranate seeds / aanar', '2 tbsp coriander leaves, finely chopped', '2 tsp ghee / oil', '¾ tsp mustard seeds / rai', '½ tsp urad dal', 'generous pinch of hing / asafoetida', '2 dried red chilli', 'few curry leaves', '5 cashews, cut half']",https://hebbarskitchen.com/wp-content/uploads/2016/11/curd-rice-recipe-mosaranna-recipe-thayir-sadam-recipe-10-225x300.jpeg,Hebbar's Kitchen
279,vegetable rice recipe | mix veg rice | quick one pot vegetable rice,https://hebbarskitchen.com/vegetable-rice-recipe-mix-veg-rice/,rice recipes,"['3 tsp oil', '1 bay leaf / tej patta', '1 inch cinnamon / dalchini', '2 pods cardamom / elachi', '½ onion, finely chopped', '1 chilli, slit', '5 beans, chopped', '1 carrot, chopped', '2 tbsp peas / matar', '¼ capsicum, chopped', '1 cup basmati rice, soaked 20 minutes', '2 cup water', '1 tsp salt', '1 tsp lemon juice', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/vegetable-rice-recipe-mix-veg-rice-quick-one-pot-vegetable-rice-2-200x300.jpeg,Hebbar's Kitchen
280,veg pulao recipe | vegetable pulao | how to make veg pulav in cooker,https://hebbarskitchen.com/veg-pulao-recipe-vegetable-pulao-cooker/,pulao recipes,"['2 tbsp ghee / clarified butter', '1 tsp cumin / jeera', '1 star anise', '1 inch cinnamon / dalchini', '4 cloves / lavang', '3 pods cardamom', '1 bay leaf / tej patta', '10 cashew / kaju', '1 onion, sliced', '1 tsp ginger garlic paste', '2 chilli, slit', '1 to mato, finely chopped', '1 potato / aloo, cube', '3 tbsp peas / matar', '1 carrot, chopped', '10 florets cauliflower / gobi', '5 beans, chopped', '12 cubes paneer / cottage cheese', '2 tbsp coriander, finely chopped', '2 tbsp mint / pudina, finely chopped', '½ tsp garam masala', '1 tsp salt', '1 cup basmati rice, soaked 20 minutes', '2 cup water', '1 tsp lemon juice']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/veg-pulao-recipe-vegetable-pulao-how-to-make-veg-pulav-in-cooker-1-200x300.jpeg,Hebbar's Kitchen
281,student biryani recipe | veg student biryani recipe | veg biryani recipe,https://hebbarskitchen.com/student-biryani-recipe-veg-biryani/,rice recipes,"['1½ cup basmati rice, washed & soaked 30 minutes', '6 cups water', '1 star anise', '7 cloves', '1 inch cinnamon stick / dalchini', '1 bay leaf / tej patta', '2 cardamom / elaichi', '1 tsp black pepper', '1 tsp oil', 'salt to taste', '4 tbsp oil / ghee', '1 onion, finely chopped', '1 tsp ginger-garlic paste', '5 mushrooms, chopped', '6 cauliflower / gobi, florets', '1 potato, cubed', '1 to mato, finely chopped', '8 broccoli, florets', '½ tsp turmeric powder / haldi', '1 tsp kashmiri chilli powder', '¾ tsp coriander powder', '1½ tsp biryani masala', 'salt to taste', '1 cup water', '½ cup curd / yogurt', 'fistful mint / pudina', 'fistful coriander leaves, chopped', '¼ cup fried onion']",https://hebbarskitchen.com/wp-content/uploads/2016/11/student-biryani-1-225x300.jpeg,Hebbar's Kitchen
282,kuska recipe | kuska biryani recipe | how to make plain biryani recipe,https://hebbarskitchen.com/kuska-recipe-kuska-biryani-plain-biryani/,rice recipes,"['2 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '1 inch cinnamon / dalchini', '3 pods cardamom / elachi', '1 star anise', '5 cloves / lavang', '½ tsp fennel / saunf', '1 tsp cumin / jeera', '1 onion, finely chopped', '¼ cup curd / yoghurt, whisk', '1 tsp ginger garlic paste', '1 green chilli, slit', '¼ tsp turmeric / haldi', '1 tomato, finely chopped', '½ tsp kashmiri red chilli powder', '1 tsp biryani masala', '1 tsp salt', '2 tbsp mint / pudina, finely chopped', '2 tbsp coriander, finely chopped', '1 cup basmati rice, soaked 20 minutes', '2 cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/kuska-recipe-kuska-biryani-recipe-how-to-make-plain-biryani-recipe-1-225x300.jpeg,Hebbar's Kitchen
283,vangi bath recipe | brinjal rice recipe | vangi bhath recipe,https://hebbarskitchen.com/vangi-bath-brinjal-rice-bhath-recipe/,rice recipes,"['4 tbsp oil', '¾ tsp mustard seeds', '½ tsp urad dal', '½ tsp chana dal', '1 dried red chilli', 'few curry leaves', '1 green chilli, slit lengthwise', '15-20 pieces of brinjal / eggplant, 1 inch pieces', '3 tsp groundnuts', '¼-½ cup tamarind extract', '2 tbsp vangi bhath masala powder', 'small piece of jaggery', 'salt to taste', '¼ tsp turmeric powder', '1 bowl, cooked rice', 'few coriander leaves, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2016/09/vangi-bath-1-225x300.jpeg,Hebbar's Kitchen
284,mexican rice recipe | how to make restaurant style authentic mexican rice,https://hebbarskitchen.com/restaurant-style-authentic-mexican-rice/,rice recipes,"['2 tbsp oil', '1 cup basmati rice, rinsed', '½ onion, finely chopped', '1 tomato, chopped', '½ capsicum, chopped', '2 tbsp carrot, chopped', '2 tbsp corn', '2 tbsp peas', '3 clove garlic, finely chopped', '2 cup veg stock / water', '1 tsp pepper, crushed', '½ tsp salt', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/mexican-rice-recipe-how-to-make-restaurant-style-authentic-mexican-rice-1-225x300.jpeg,Hebbar's Kitchen
285,gobi fried rice recipe | cauliflower fried rice | gobi manchurian rice,https://hebbarskitchen.com/gobi-fried-rice-recipe/,indo chinese,"['30 florets gobi / cauliflower', '1 tsp salt', '3 cup hot water', '½ cup maida / plain flour', '2 tbsp corn flour', '½ tsp kashmiri red chilli powder', '½ tsp ginger garlic paste', '½ tsp salt', '½ cup water', 'oil for frying', '4 tsp oil', '3 clove garlic, finely chopped', '1 chilli, slit', '½ onion, finely chopped', '4 tbsp spring onion, chopped', '½ carrot, chopped', '4 beans, chopped', '½ capsicum, chopped', '1 tbsp vinegar', '1 tbsp soy sauce', '4 cup cooked basmati rice', '1 tsp pepper, crushed', '½ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/2019/01/gobi-fried-rice-recipe-cauliflower-fried-rice-gobi-manchurian-rice-1-200x300.jpeg,Hebbar's Kitchen
286,soya biryani recipe | soya chunks biryani recipe | meal maker biryani,https://hebbarskitchen.com/soya-biryani-recipe-soya-chunks-biryani/,rice recipes,"['1 cup soya chunks', '1 cup curd / yogurt, thick', '¼ tsp turmeric / haldi', '1 tsp kashmiri red chilli powder / lal mirch powder', '½ tsp ginger garlic paste', '1 tbsp biryani masala powder', '½ tsp salt', '½ carrot, chopped', '1 small potato, cubed', '½ capsicum, cubed', '½ onion, petals', '2 tbsp + 1 tsp ghee / clarified butter', '1 bay leaf / tej patta', '1 inch cinnamon / dalchini', '5 cloves / lavang', '1 star anise', '4 cardamom / elachi', '½ tsp pepper', '1 tsp cumin / jeera', '1 onion, finely chopped', '½ tsp ginger garlic paste', '1½ cup basmati rice, soaked', '¾ tsp salt', '3 tbsp fried onions / barista', '½ tsp biryani masala powder', '3 tbsp coriander & mint, chopped', '2¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/soya-biryani-recipe-soya-chunks-biryani-recipe-meal-maker-biryani-1-225x300.jpeg,Hebbar's Kitchen
287,cabbage rice recipe | cabbage pulao recipe | spicy cabbage pulav,https://hebbarskitchen.com/cabbage-rice-recipe-cabbage-pulao/,rice recipes,"['3 tsp oil', '¾ tsp mustard seeds', '1 tsp cumin / jeera', 'few curry leaves', '2 tbsp peanuts', '1 green chilli, slit', '½ onion, finely chopped', '¼ carrot, grated', '2 tbsp capsicum, finely chopped', '2 cup cabbage, finely chopped', '½ tsp salt', '¼ tsp turmeric / haldi', '½ tsp kashmiri red chilli powder / lal mirch powder', '½ tsp garam masala', '2 cup cooked rice', '2 tbsp coconut, grated', 'few coriander leaves, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/cabbage-rice-recipe-cabbage-pulao-recipe-spicy-cabbage-pulav-2-225x300.jpeg,Hebbar's Kitchen
288,malabar biriyani recipe | how to make malabar biryani | malabar dum biriyani,https://hebbarskitchen.com/malabar-biriyani-recipe-dum-biriyani/,rice recipes,"['½ cup curd / yogurt, thick', '¼ tsp turmeric', '½ tsp kashmiri red chilli powder', '½ tsp biryani masala', '1 tsp ginger garlic paste', '½ tsp salt', '1 tsp oil', '1 potato / aloo, cube', '15 cauliflower / gobi, florets', '1 carrot, chopped', '5 beans,  chopped', '2 tbsp ghee / clarified butter', '1 onion, sliced', '2 green chilli, slit', '1 tsp ginger garlic paste', '1 tomato, chopped', '½ tsp biryani masala', '1 cup water', '2 tbsp mint / pudina, chopped', '2 tbsp coriander, chopped', '1 tbsp ghee / clarified butter', '15 cashew / kaju', '2 tsp raisins / kishmish', '½ tsp cumin / jeera', '1 inch cinnamon', '2 pods cardamom', '½ tsp fennel / saunf', '3 cloves', '1½ cup jeerakasala rice / kaima rice', '2½ cup water, boiling', '½ tsp salt', '2 tbsp mint / pudina, chopped', '2 tbsp coriander, chopped', '3 tbsp fried onions / barista', '2 tsp ghee / clarified butter', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/malabar-biriyani-recipe-how-to-make-malabar-biryani-malabar-dum-biriyani-2-200x300.jpeg,Hebbar's Kitchen
289,palak khichdi recipe | palak dal khichdi | how to make palak khichdi,https://hebbarskitchen.com/palak-khichdi-recipe-palak-dal-khichdi/,rice recipes,"['½ cup rice, washed', '½ cup moong dal, washed', '¼ tsp turmeric / haldi', '3 cup water', '1 tbsp ghee / clarified butter', '1 tsp cumin / jeera', '2 pods cardamom', '1 inch cinnamon', '1 bay leaf / tej patta', '1 dried red chilli', '½ onion, finely chopped', '½ tsp ginger garlic paste', '1 green chilli, slit', '1 tomato, finely chopped', 'handful palak / spinach leaves', '1 cup water', '1 tsp salt']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/palak-khichdi-recipe-palak-dal-khichdi-how-to-make-palak-khichdi-1-225x300.jpeg,Hebbar's Kitchen
290,ghee rice recipe | pan fry ghee rice recipe | nei choru recipe,https://hebbarskitchen.com/ghee-rice-recipe-pan-fry-ghee-rice-recipe/,rice recipes,"['1 tbsp ghee / clarified butter', '1 cup basmati rice, cooked', '¾ tsp jeera / cumin seeds', '1 bay leaf / tej patta', '2 cardamom / elachi', '2 cloves', '1 star anise', '1 inch cinammon stick', '15 black pepper, whole', '15 cashews, whole / cut', '¼ onion, thinly sliced', '2 garlic cloves, finely chopped', '½ inch ginger, finely chopped', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2016/08/ghee-rice-1-225x300.jpg,Hebbar's Kitchen
291,corn pulao recipe | sweet corn pulav | sweet corn pulao recipe,https://hebbarskitchen.com/sweet-corn-pulao-recipe-sweet-corn-pulav/,rice recipes,"['2 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '1 star anise', '5 cloves / lavang', '1 inch cinnamon / dalchini', '1 tsp pepper', '2 green chilli, slit', '1 tsp jeera / cumin', '1 onion, finely chopped', '½ capsicum, chopped', '1 tsp ginger-garlic paste', '¾ cup corn, fresh / frozen', '½ tsp garam masala', '1 tsp salt', '1 cup basmati rice, soaked 30 minutes', '2 tbsp coriander, finely chopped', '1 cup milk', '1 cup water']",https://hebbarskitchen.com/wp-content/uploads/2017/08/corn-pulao-recipe-sweet-corn-pulav-sweet-corn-pulao-recipe-1-225x300.jpeg,Hebbar's Kitchen
292,masala khichdi recipe | vegetable khichdi | moong dal masala khichdi,https://hebbarskitchen.com/masala-khichdi-recipe-vegetable-khichdi/,lunch recipes,"['1 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '2 pods cardamom / elachi', '1 inch cinnamon / dalchini', '3 clove / lavang', '1 tsp cumin / jeera', 'pinch of hing / asafoetida', '1 onion, finely chopped', '1 slit green chilli', '2 tbsp peas / matar', '1 tsp ginger garlic paste', '1 to mato, finely chopped', '¼ carrot, chopped', '2 tbsp capsicum, chopped', '¼ tsp turmeric / haldi', '½ tsp kashmiri red chilli powder / lal mirch powder', '2 tbsp coriander leaves, finely chopped', '½ tsp garam masala', '1 tsp salt', '½ cup rice, washed', '½ cup moong dal, washed', '3¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/masala-khichdi-recipe-vegetable-khichdi-moong-dal-masala-khichdi-1-225x300.jpeg,Hebbar's Kitchen
293,sambar rice recipe | sambar sadam recipe | hotel style sambar rice,https://hebbarskitchen.com/sambar-rice-reicpe-sambar-sadam/,breakfast recipes,"['1 tsp oil', '1 tsp coriander seeds', '½ tsp urad dal', '½ tsp chana dal', '5 whole dried kashmiri red chilli', '¼ tsp methi / fenugreek seeds', 'few curry leaves', '2 tbsp coconut, fresh / desiccated', 'water as required, to blend', '2 tbsp ghee / clarified butter', '½ tsp mustard seeds', '½ tsp jeera / cumin seeds', 'pinch of hing / asafoetida', 'few curry leaves', '1 whole dried kashmiri red chilli', '½ onion, petals', '½ to mato, finely chopped', '1 carrot, thin strips', '5 beans, chopped', '1 drumstick, chopped', '1 cup water, or as required', '½ tsp turmeric / haldi', 'salt to taste', '¼ cup tamarind pulp', '½ tsp jaggery', '2 cup rice, cooked', '½ cup toor dal, cooked']",https://hebbarskitchen.com/wp-content/uploads/2016/08/sambar-rice-recipe-sambar-sadam-recipe-hotel-style-sambar-rice-1-225x300.jpeg,Hebbar's Kitchen
294,methi pulao recipe | methi rice recipe | fenugreek rice recipe,https://hebbarskitchen.com/methi-pulao-recipe-methi-rice-recipe/,rice recipes,"['1 tbsp ghee / clarified butter', '17 pieces of paneer / cottage cheese', '1 tsp cumin seeds / jeera', '1 bay leaf / tej patta', '½ tsp black pepper', '1 star anise', '1 inch cinnamon stick / dalchini', '5 cloves / lavang', '1 onion, thinly sliced', '1 green chilli, slit', '¼ tsp turmeric / haldi', '1 tsp ginger - garlic paste', '1 cup methi leaves / fenugreek leaves', '½ tsp kashmiri red chilli powder / lal mirch powder', '1 cup basmati rice, soaked 30 minutes', '¼ cup peas / matar, fresh / frozen', '2½ cups water', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2017/05/methi-pulao-recipe-methi-rice-recipe-fenugreek-rice-recipe-1-225x300.jpeg,Hebbar's Kitchen
295,tomato biryani recipe | thakkali biryani | tomato biryani in pressure cooker,https://hebbarskitchen.com/tomato-biryani-recipe-pressure-cooker/,rice recipes,"['1 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '5 cloves / lavang', '1 inch cinnamon / dalchini', '1 star anise', '2 pods cardamom / elachi', '1 tsp cumin / jeera', '½ tsp fennel / saunf', '1 onion, finely chopped', '1 tsp ginger garlic paste', '¼ tsp turmeric / haldi', '1 green chilli, slit', '1 cup tomato puree', '½ tsp kashmiri red chilli powder / lal mirch powder', '1 tsp biryani masala', '1 tsp salt', '½ carrot, cubed', '2 tbsp peas / matar', '1 tbsp coriander leaves, finely chopped', '1 cup coconut milk', '2 tbsp mint / pudina, finely chopped', '1 cup water', '1 cup basmati rice, soaked 20 minutes']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/tomato-biryani-recipe-thakkali-biryani-tomato-biryani-in-pressure-cooker-1-225x300.jpeg,Hebbar's Kitchen
296,masale bhat recipe | masala bhaat | maharashtrian masala bhaath,https://hebbarskitchen.com/maharashtrian-masale-bhat-recipe/,rice recipes,"['1 tsp oil', '1 tbsp coriander seeds', '½ tsp cumin / jeera', '½ tsp sesame seeds / til, white / brown', '1 star anise', '¼ tsp poppy seeds / khasakhas', '1 black cardamom', '½ inch cinnamon stick', '5 cloves', '1 tbsp dry coconut / copra', '¼ tsp black pepper', '1 tbsp ghee / clarified butter', '1 tsp mustard / rai', '½ tsp cumin / jeera', '1 bay leaf / tej patta', 'pinch of hing / asafoetida', '½ onion, finely chopped', '2 green chilli, slit', '1 tsp ginger-garlic paste', '1 to mato, finely chopped', '15 whole cashew / kaju', '1 cup mixed vegetables, peas, gobi, carrot', '1 potato, cubed', '½ tsp turmeric / haldi', '½ tsp chilli powder', '1 cup short grain rice, basmati rice tukda / sona masuri rice, soaked 20 minutes', '2½ cups water, adjust accordingly', '1 tsp salt, or to taste', '2 tbsp fresh coconut, grated', '2 tbsp coriander leaves, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2017/08/masale-bhat-recipe-masala-bhaat-maharashtrian-masala-bhaath-1-225x300.jpeg,Hebbar's Kitchen
297,sweet pongal recipe | sakkarai pongal recipe | chakkara pongal,https://hebbarskitchen.com/sweet-pongal-recipe-chakkara-pongal/,sweets recipes,"['½ cup rice, soaked 15 minutes', '¼ cup moong dal, soaked 15 minutes', '2¼ cup water', '¾ cup jaggery, gud', '¼ cup water', '2 tsp ghee', '10 whole cashew / kaju', '2 tbsp raisins / kishmish', '1 clove / lavang', '¼ cup water, to adjust consistency', '2 tbsp ghee', '¼ tsp cardamom powder / elachi powder', 'small piece edible camphor / pacha karpooram']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/sweet-pongal-recipe-sakkarai-pongal-recipe-chakkara-pongal-1-225x300.jpeg,Hebbar's Kitchen
298,potato chips recipe | homemade potato wafers | aloo chips recipe,https://hebbarskitchen.com/potato-chips-recipe-aloo-chips-recipe/,snacks recipes,"['3 potato, large', '4 cup chilled water, for rinsing', '1 tsp kashmiri red chilli powder', '½ tsp salt', 'oil, for frying']",https://hebbarskitchen.com/wp-content/uploads/2020/07/potato-chips-recipe-aloo-chips-recipe-homemade-potato-chips-1-200x300.jpeg,Hebbar's Kitchen
299,bread medu vada recipe | instant medu vada with leftover bread slices,https://hebbarskitchen.com/bread-medu-vada-recipe/,instant recipes,"['6 slice bread, white or brown', '¼ cup rava / semolina / suji, fine', '½ cup rice flour', '¾ cup curd / yogurt', '1 onion, finely chopped', '1 tsp ginger paste', '1 chilli, finely chopped', 'few curry leaves, chopped', '2 tbsp coriander, finely chopped', '1 tsp cumin', '½ tsp salt', 'oil, for frying']",https://hebbarskitchen.com/wp-content/uploads/2020/07/bread-medu-vada-recipe-instant-medu-vada-with-leftover-bread-slices-1-200x300.jpeg,Hebbar's Kitchen
300,corn cheese balls recipe | how to make sweet corn & veg cheese balls,https://hebbarskitchen.com/corn-cheese-balls-recipe/,snacks recipes,"['1 cup sweet corn', '3 potato / aloo, boiled & mashed', '½ onion, finely chopped', '½ capsicum, finely chopped', '1 tsp ginger garlic paste', '1 chilli, finely chopped', '2 tbsp coriander, finely chopped', '½ tsp chilli flakes', '½ tsp pepper powder', '½ tsp cumin powder', '½ tsp garam masala', '¼ cup mozzarella cheese, grated', '2 tbsp bread crumbs', '½ tsp salt', '2 tbsp corn flour', '2 tbsp maida / plain flour', '½ tsp chilli flakes', '½ tsp salt', '½ cup water', '1 cup panko breadcrumbs', 'oil, for frying', '7 mozzarella cheese, balls']",https://hebbarskitchen.com/wp-content/uploads/2020/06/corn-cheese-balls-recipe-how-to-make-sweet-corn-veg-cheese-balls-2-200x300.jpeg,Hebbar's Kitchen
301,potato lollipop recipe | aloo lollipop | easy kids snack recipe,https://hebbarskitchen.com/potato-lollipop-recipe-aloo-lollipop/,snacks recipes,"['3 potato, boiled & potato', '½ onion, finely chopped', '1 chilli, finely chopped', '2 tbsp spring onion, chopped', '1 tsp ginger garlic paste', '½ tsp kashmiri red chilli powder', '½ tsp garam masala', '¼ tsp cumin powder', '1 tsp chaat masala', '1 tsp aamchur', '½ tsp chilli flakes', '¼ tsp pepper powder', '½ tsp salt', '¼ cup breadcrumbs', '2 tbsp coriander, finely chopped', '2 tbsp cornflour', '2 tbsp maida / plain flour', '¼ tsp chilli flakes', '½ tsp salt', '½ cup water', '2 tbsp oil', '1 chilli, finely chopped', '1 clove garlic, finely chopped', '1 inch ginger, finely chopped', '½ onion, finely chopped', '2 tbsp tomato sauce', '2 tsp vinegar', '2 tsp soy sauce', '½ tsp kashmiri red chilli powder', '¼ tsp salt', '1 tbsp cornflour', '½ cup water', '1 cup panko breadcrumbs', 'oil, for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2020/06/potato-lollipop-recipe-aloo-lollipop-easy-kids-snack-recipe-1-200x300.jpeg,Hebbar's Kitchen
302,dabeli recipe | dhabeli recipe | how to make kacchi dabeli,https://hebbarskitchen.com/kacchi-dabeli-recipe-dhabeli-recipe/,indian street food,"['1 tsp coriander seeds', '½ tsp cumin', '½ tsp fennel / saunf', '½ tsp pepper', '½ inch cinnamon', '1 pod black cardamom', '6 clove', '1 star anise', '1 bay leaf', '1 tsp sesame seed', '2 tbsp dry coconut', '3 dried red chilli', '½ tsp turmeric', '1 tsp aamchur', '1 tsp sugar', '½ tsp salt', '2 tbsp tamarind chutney', '¼ cup water', '2 tbsp oil', '3 potato / aloo, boiled & mashed', '½ tsp salt', '1 tbsp coconut, grated', '1 tbsp coriander, finely chopped', '2 tbsp sev', '2 tbsp pomegranate', '2 tbsp spiced peanut', '5 pav', '5 tsp green chutney', '5 tsp tamarind chutney', '5 tsp onion, finely chopped', 'butter, for toasting']",https://hebbarskitchen.com/wp-content/uploads/2020/06/dabeli-recipe-dhabeli-recipe-how-to-make-kacchi-dabeli-1-200x300.jpeg,Hebbar's Kitchen
