id,name,url,type,ingredients,imageURL,provider
208,sirka pyaz recipe | pickled onions | sirke wale pyaaz | vinegar onion,https://hebbarskitchen.com/sirka-pyaz-recipe-pickled-onions/,,"['18 pearl onions', '1 inch ginger, julienne', '2 chilli, chopped', '1 tbsp salt', '1 cup water', '1 inch cinnamon', '1 tsp pepper', '5 cloves', '¼ beetroot, sliced', '1 cup vinegar']",https://hebbarskitchen.com/wp-content/uploads/2019/08/sirka-pyaz-recipe-pickled-onions-sirke-wale-pyaaz-vinegar-onion-1-200x300.jpeg,HebbarsKitchen
209,carrot pickle recipe | gajar ka achar | instant carrot pickle recipe,https://hebbarskitchen.com/carrot-pickle-recipe-gajar-ka-achar/,,"['3 carrot, thickly sliced (approx. 1½ cups chopped carrot)', '5 tbsp oil', '2 inches ginger, thinly sliced', '¾ tsp mustard seeds / rai', '1 dried red chilli', '¼ tsp hing / asafoetida', '10 curry leaves', '2 tsp kashmiri chilli powder, add more if you prefer spicy', '¼ tsp turmeric powder', '1 tsp mustard seeds, powdered', '¼ tsp methi / fenugreek seeds, dry roasted and powdered', '1 tbsp salt, adjust to your taste', '1 tsp white vinegar', '2 lemon juice']",https://hebbarskitchen.com/wp-content/uploads/2016/09/carrot-pickle-1-225x300.jpeg,HebbarsKitchen
210,tomato thokku recipe | thakkali thokku recipe | spicy tomato pickle recipe,https://hebbarskitchen.com/tomato-thokku-recipe-tomato-pickle/,,"['3 tbsp oil', '6 large tomato, chopped', 'small ball sized tamarind', '1 tsp jaggery / gud', '1 tsp mustard seeds', '1 tsp methi / fenugreek seeds', '½ tsp turmeric / haldi', '1 tbsp kashmiri red chilli powder / lal mirch powder', '1 tsp salt', '2 tsp oil', '¾ tsp mustard seeds', '¼ tsp hing / asafoetida', 'few curry leaves']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/tomato-thokku-recipe-thakkali-thokku-recipe-spicy-tomato-pickle-recipe-1-225x300.jpeg,HebbarsKitchen
211,Mix Veg Curry Recipe | Mixed Vegetable Sabji - Dhaba Style,https://hebbarskitchen.com/mix-veg-recipe-mixed-vegetable-curry/,,"['3 tsp oil', '12 cubes paneer / cottage cheese, cubed', '2 tbsp almonds / badam, blanched', '1 potato / aloo, chopped', '½ carrot, chopped', '½ cup cauliflower / gobi, florets', '4 beans, chopped', '¼ cup peas / matar', '¼ capsicum, chopped', '2 tomato, chopped', '1 inch cinnamon', '5 clove', '2 pods cardamom', '12\xa0 almonds / badam, blanched', '4 tsp oil', '1 bay leaf / tej patta', '1 tsp cumin / jeera', '2 tsp kasuri methi', '1 green chilli', '1 onion, finely chopped', '1 tsp ginger garlic paste', '¼ tsp turmeric', '1 tsp kashmiri red chilli powder / lal mirch powder', '1 tsp coriander powder', '½ tsp garam masala', '1 tsp salt', '½ cup curd / yogurt, whisk', '½ cup water', '2 tbsp cream / malai', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2024/08/Mix-Veg-Curry-Recipe-Mixed-Vegetable-Sabji-Dhaba-Style-1-200x300.jpeg,HebbarsKitchen
212,Paneer Ki Sabji | Dhaba Style Paneer Curry | Paneer Sabzi,https://hebbarskitchen.com/paneer-ki-sabji-quick-paneer-curry/,,"['15 cube paneer / cottage cheese', '¼ tsp turmeric', '½ tsp chilli powder', '½ tsp ginger garlic paste', '¼ tsp salt', '3 tsp oil, for roasting', '1 tbsp ghee / clarified butter', '2 tbsp oil', '1 tsp cumin / jeera', '1 bay leaf', '1 pod black cardamom', '1 inch cinnamon', '2 pod cardamom', '4 cloves', '1 onion, finely chopped', '1 tsp ginger garlic paste', '¼ tsp turmeric', '1 tsp chilli powder', '1 tsp coriander powder', '½ tsp cumin powder', '½ tsp garam masala', '1 tsp salt', '2 cup tomato puree', '½ cup curd', '1 cup water', '1 tsp kasuri methi, crushed', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2020/11/paneer-ki-sabji-quick-paneer-curry-recipe-paneer-sabzi-recipe-2-169x300.jpeg,HebbarsKitchen
213,Paneer Bhuna Masala Recipe | Dhaba Style Paneer Masala Curry,https://hebbarskitchen.com/paneer-bhuna-masala-recipe-dhaba-style/,,"['2 tbsp oil', '2 tbsp ghee', '1 tsp cumin', '1 bay leaf', '3 pods cardamom', '½ tsp cloves', '2 onion, finely chopped', '1 tbsp ginger garlic paste', '½ tsp turmeric', '¾ tbsp chilli powder', '1 tsp coriander powder', '½ tsp cumin powder', '1 tsp salt', '2 tomato, grated', '½ tsp curd', 'hot water', '1 tbsp ghee', '½ capsicum, cubed', '½ onion, cubed', '25 cubes paneer, cubed', '¼ tsp turmeric', '½ tsp chilli powder', '½ tsp garam masala', '½ tsp salt', '2 tbsp kasuri methi, crushed', '2 tbsp coriander, chopped']",https://hebbarskitchen.com/wp-content/uploads/2024/04/Paneer-Bhuna-Masala-Recipe-Dhaba-Style-Paneer-Masala-Curry-1-200x300.jpeg,HebbarsKitchen
214,Amritsari Paneer Bhurji Recipe | Street Style Paneer Bhurji Gravy,https://hebbarskitchen.com/amritsari-paneer-bhurji-recipe/,,"['2 tbsp besan', '¾ cup curd', '1 tsp coriander powder', '1 tsp garam masala', '1 tsp chaat masala', '1 tsp pav bhaji masala', '2 tbsp oil', '1 tbsp butter', '1 tsp cumin', '1 tbsp kasuri methi, crushed', '5 cloves garlic, chopped', '1 onion, sliced', '½ tsp turmeric', '1 tsp chilli powder', '2 tomato, sliced', '¾ cup milk', '200 grams paneer, grated', '1 tsp salt', '1 chilli, chopped', '2 tbsp coriander, chopped']",https://hebbarskitchen.com/wp-content/uploads/2023/12/Amritsari-Paneer-Bhurji-Recipe-Street-Style-Paneer-Bhurji-Gravy-1-200x300.jpeg,HebbarsKitchen
215,Matar Paneer Recipe | Easy Dhaba Style Mutter Paneer Sabji,https://hebbarskitchen.com/matar-paneer-recipe-mutter-dhaba-style/,,"['2 tbsp oil', '2 onion, sliced', '4 clove garlic, crushed', '2 inch ginger', '4 tomato, sliced', '2 tbsp cashew', '2 tbsp oil', '1 tsp ghee', '1 tsp cumin', '½ inch cinnamon', '3 pods cardamom', '2 chilli, sliced', '½ tsp turmeric', '1 tsp chilli powder', '½ tsp coriander powder', '½ tsp cumin powder', '½ tsp garam masala', '3 cup water', '1 tsp salt', '1½ cup peas', '200 grams paneer, cubed', '2 tbsp cream', '1 tsp kasuri methi, crushed', '2 tbsp coriander, chopped']",https://hebbarskitchen.com/wp-content/uploads/2022/06/Matar-Paneer-Recipe-Mutter-Paneer-Dhaba-Style-Matar-Paneer-Sabji-2-200x300.jpeg,HebbarsKitchen
216,Oats Dosa Recipe | Instant Rolled Oats Dosa,https://hebbarskitchen.com/oats-dosa-recipe-instant-oats-rava-dosa/,,"['1 cup rolled oats', '1 cup rice flour', '¼ cup rava / semolina / suji, coarse', '1 tsp salt', '4 cup water', '½ onion, finely chopped', '2 chilli, finely chopped', '2 tbsp coriander, finely chopped', '2 tbsp curry leaves, chopped', '1 tsp cumin']",https://hebbarskitchen.com/wp-content/uploads/2023/05/Oats-Dosa-recipe-Instant-Oats-Rava-Dosa-Oats-Onion-Dosa-2-200x300.jpeg,HebbarsKitchen
217,Poha Dosa Recipe | Instant Aval Dosa - Soft & Spongy,https://hebbarskitchen.com/poha-dosa-recipe-soft-sponge-aval-dosa/,,"['1 cup poha / aval, thin', '1 cup rava / suji, coarse', '1 cup curd', '½ tsp salt', '1 cup water', '½ tsp baking powder']",https://hebbarskitchen.com/wp-content/uploads/2023/03/Poha-Dosa-Recipe-Atukula-Dosa-Avalakki-Dosa-Instant-Aval-Dosa-2-200x300.jpeg,HebbarsKitchen
218,Palak Dosa Recipe | Instant Crispy Spinach Dosa,https://hebbarskitchen.com/instant-crispy-spinach-palak-dosa-recipe/,,"['1 bunch palak / spinach', '1½ cup rice flour', '½ cup rava / suji, coarse', '1 tsp cumin', '¾ tsp salt', '4 cup water', '1 inch ginger, grated', '2 chilli, finely chopped', '½ tsp chilli flakes', 'few curry leaves, chopped', 'pinch hing', 'oil, for roasting', 'onion, chopped']",https://hebbarskitchen.com/wp-content/uploads/2023/02/Instant-Crispy-Palak-Dosa-2-200x300.jpeg,HebbarsKitchen
219,Wheat Rava Dosa Recipe Broken Wheat | Bansi Rava Dosa,https://hebbarskitchen.com/wheat-rava-dosa-recipe-bansi-rava-dosa/,,"['1½ cup bansi rava / wheat rava', '¾ tsp salt', '1 cup curd', '½ cup water', '1 tsp eno fruit salt', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2023/01/Wheat-Rava-Dosa-Recipe-Bansi-Rava-Dosa-Broken-Wheat-Dosa-2-200x300.jpeg,HebbarsKitchen
220,Instant Semiya Dosa Recipe | Crisp & Tasty Vermicelli Dosa,https://hebbarskitchen.com/instant-semiya-dosa-recipe-crisp-tasty/,,"['½ cup semiya / vermicelli', '1 cup rice flour', '¼ cup rava', '1 tsp cumin', '1 tsp salt', '5 cup water', '½ onion, finely chopped', '½ carrot, grated', 'few curry leaves, chopped', '2 tbsp coriander, chopped', '2 chilli, finely chopped', '1 inch ginger, grated', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/12/Instant-Semiya-Dosa-Recipe-Crisp-Tasty-Vermicelli-Dosa-For-Breakfast-2-200x300.jpeg,HebbarsKitchen
221,Chana Dosa Recipe | Crisp Black Chickpeas Dosa - No Urad Dal,https://hebbarskitchen.com/chana-dosa-recipe-black-chickpeas-dosa/,,"['2 cup rice', '1 cup kala chana', '½ tsp methi', 'water, for soaking', '1 tsp salt', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/11/Chana-Dosa-Recipe-Black-Chickpeas-Dosa-No-Urad-Dal-Dosa-2-200x300.jpeg,HebbarsKitchen
222,Sprouts Dosa Recipe | Sprouted Green Moong Dal Pesarattu,https://hebbarskitchen.com/green-moong-sprouts-dosa-recipe/,,"['1 cup moong beans', '1 bunch coriander', '1 inch ginger, chopped', '3 chilli', '1 tsp cumin', '½ cup water', '½ tsp salt', 'olive oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/11/Sprouts-Dosa-Recipe-Sprouted-Green-Moong-Dal-Pesarattu-Weight-Loss-2-200x300.jpeg,HebbarsKitchen
223,Kara Dosa Recipe | Uppu Huli Dose | How to make Spicy Kara Dosai,https://hebbarskitchen.com/kara-dosa-recipe-kara-dosai/,,"['1 cup rava / semolina / suji', '¼ cup poha, thin', '½ cup coconut, grated', '6 dried red chilli', '2 tsp coriander seeds', '1 tsp cumin', '1 tbsp jaggery', 'small ball sized tamarind', 'water, for grinding', '½ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/2022/08/Kara-Dosa-Recipe-Uppu-Huli-Dose-How-to-make-Spicy-Dosa-2-200x300.jpeg,HebbarsKitchen
224,Masala Dosa Recipe | Crispy Masale Dose | How to make Masala Dosa,https://hebbarskitchen.com/masala-dosa-recipe-crispy-masale-dose/,,"['3 cup sona masuri rice', '½ tsp methi / fenugreek seeds', 'water, for soaking', '1 cup urad dal', '2 tbsp toor dal', '2 tbsp chana dal', '1 cup poha / avalakki, rinsed', '2 tbsp oil', '1 tsp mustard', '1 tsp urad dal', '1 tsp chana dal', '1 dried red chilli', 'few curry leaves', 'pinch hing / asafoetida', '2 chilli, finely chopped', '1 inch ginger, finely chopped', '1 onion, sliced', '¼ tsp turmeric', '1 tsp salt', '3 potato, boiled & mashed', '2 tbsp coriander, finely chopped', '2 tbsp lemon juice']",https://hebbarskitchen.com/wp-content/uploads/2020/07/masala-dosa-recipe-crispy-masale-dose-how-to-make-masala-dosa-2-200x300.jpeg,HebbarsKitchen
225,Jowar Dosa Recipe | how to Make Instant Jonna Dosa or Jolada Dose,https://hebbarskitchen.com/jowar-dosa-recipe-jonna-dosa/,,"['1½ cup jowar flour / sorghum flour', '½ tsp salt', '4 cup water', '1 onion, finely chopped', '2 tbsp coriander, finely chopped', 'few curry leaves, chopped', '2 chilli, finely chopped', '1 tsp cumin', '½ tsp pepper, crushed', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/06/Jowar-Dosa-Recipe-how-to-Make-Instant-Jonna-Dosa-or-Jolada-Dose-1-200x300.jpeg,HebbarsKitchen
226,Onion Tomato Dosa Recipe | Instant Atta Dosa | Wheat Flour Veggie Dosa,https://hebbarskitchen.com/instant-atta-onion-tomato-dosa-recipe/,,"['1 cup wheat flour / atta', '½ cup rice flour', 'water, for batter', '2 tbsp oil', '1 tsp mustard', '½ tsp cumin', '1 tsp chana dal', 'pinch hing', '1 onion, finely chopped', '2 chilli, finely chopped', '1 tomato, chopped', '2 tbsp carrot, grated', '2 tbsp coriander, chopped', '¾ tsp salt', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/06/Onion-Tomato-Dosa-Recipe-Instant-Atta-Dosa-Wheat-Flour-Tomato-Onion-Dosa-2-200x300.jpeg,HebbarsKitchen
227,Beetroot Dosa Recipe | Instant Crispy Healthy Beetroot Pink Dosa,https://hebbarskitchen.com/beetroot-dosa-recipe-instant-crispy/,,"['½ cup beetroot', '1 cup rice flour', '¼ cup rava / semolina, coarse', '¾ tsp salt', '3 cup water', '½ onion, finely chopped', '2 chilli, finely chopped', '2 tbsp coriander, finely chopped', 'few curry leaves, chopped', '1 tsp cumin', 'water, for batter', 'oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2022/05/Beetroot-Dosa-Recipe-Instant-Crispy-Healthy-Beetroot-Pink-Dosa-1-200x300.jpeg,HebbarsKitchen
228,Appam Recipe | Homemade Kerala Appam Batter & Veg Stew Combo,https://hebbarskitchen.com/appam-recipe-yeast-appam-batter-recipe/,,"['3 cup raw rice', 'water, for soaking & grinding', '½ cup coconut, grated', '¼ cup cooked rice', '1 tsp salt', '2 tbsp coconut oil', '½ inch cinnamon', '3 pod cardamom', '4 cloves', '1 tsp pepper', '3 garlic, crushed', '2 chilli, slit', '1 inch ginger, finely chopped', 'few curry leaves', '4 shallots, halves', '1 potato, chopped', '5 beans, chopped', '1 carrot, chopped', '3 tbsp peas', '½ capsicum, chopped', '1 tsp salt', '3 cup thin coconut milk', '1 cup thick coconut milk']",https://hebbarskitchen.com/wp-content/uploads/2022/05/Appam-Recipe-Homemade-Kerala-Appam-Batter-Veg-Stew-Combo-2-200x300.jpeg,HebbarsKitchen
229,Cotton Dosa Recipe | Soft & Spongy Dosa Recipe with just 3 ingredients,https://hebbarskitchen.com/cotton-dosa-recipe-soft-spongy-dosa/,,"['2 cup idli rice', '½ tsp methi', '1 cup coconut, grated', '1 cup rava / suji / semolina', '1 tsp salt', 'water, for soaking & grinding']",https://hebbarskitchen.com/wp-content/uploads/2022/05/Cotton-Dosa-Recipe-Soft-Spongy-Dosa-Recipe-with-just-3-ingredients-2-200x300.jpeg,HebbarsKitchen
230,Onion Dosa Recipe Crispy & Instant Roast Dosa | Erulli Masala Dose,https://hebbarskitchen.com/onion-dosa-recipe-instant-onion-roast/,,"['½ cup rava / semolina / suji, coarse', '½ cup rice flour, fine', '¼ cup maida', '1 tsp salt', '4 cup water', '2 chilli, finely chopped', '1 inch ginger, finely chopped', '2 tbsp coriander, finely chopped', '1 tsp pepper, crushed', '1 tsp cumin', 'oil, for roasting', '1 onion, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2022/05/Onion-Dosa-Recipe-Crispy-Instant-Roast-Dosa-Erulli-Masala-Dose-2-200x300.jpeg,HebbarsKitchen
231,Instant Sabudana Dosa Recipe | Vrat Upvas Ka Sago Dosa with Chutney,https://hebbarskitchen.com/instant-sabudana-dosa-recipe-vrat-upvas/,,"['½ cup sabudana', '½ cup sama rice', '1 potato, boiled', 'water', '¼ cup curd', '2 chilli, finely chopped', '1 inch ginger, finely chopped', '2 tbsp coriander, chopped', '1 tsp cumin', '½ tsp pepper, crushed', '2 tbsp peanut, roasted & crushed', '1 tsp salt', '½ cup coriander', '½ cup mint', '1 inch ginger', '2 chilli', '½ lemon', '2 tbsp peanut, roasted', '½ tsp salt', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/2022/04/Instant-Sabudana-Dosa-Recipe-Vrat-Upvas-Ka-Sago-Dosa-with-Chutney-2-200x300.jpeg,HebbarsKitchen
232,Instant Masala Rava Appam Recipe | Healthy No Oil Breakfast Recipe,https://hebbarskitchen.com/instant-masala-rava-appam-recipe/,,"['1 cup rava / semolina', '¾ cup poha, thin', '½ cup coconut, grated', '4 dried red chilli, soaked', '½ tbsp cumin', '1 tbsp coriander seeds', '¼ tsp methi / fenugreek seeds', '1 tsp jaggery', 'small piece tamarind', '¼ cup curd', '½ tsp salt', 'water, for grinding', '½ tsp eno fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2022/03/Instant-Masala-Rava-Appam-Recipe-Healthy-No-Oil-Breakfast-Recipe-2-200x300.jpeg,HebbarsKitchen
233,instant rava masala dosa recipe | sooji masala dosa | suji masala dosa,https://hebbarskitchen.com/instant-crispy-rava-masala-dosa-recipe/,,"['1 cup rava / semolina / suji, coarse', '2 tbsp wheat flour', '¾ tsp sugar', '1 tsp salt', '1 cup curd', 'water, for batter', '2 tbsp oil', '1 tsp mustard', '½ tsp urad dal', '½ tsp chana dal', '½ tsp cumin', 'pinch hing', 'few curry leaves', '3 chilli, finely chopped', '1 inch ginger, finely chopped', '1 onion, sliced', '½ tsp turmeric', '½ tsp salt', '4 potato, boiled & mashed', '¼ cup water', '2 tbsp coriander, finely chopped', '½ lemon']",https://hebbarskitchen.com/wp-content/uploads/2022/02/instant-rava-masala-dosa-recipe-%EF%80%A7-sooji-masala-dosa-%EF%80%A7-suji-masala-dosa-2-200x300.jpg,HebbarsKitchen
234,Instant Murmura Idli Recipe | Quick & Easy Bhel Idli for Breakfast,https://hebbarskitchen.com/instant-murmura-idli-recipe-quick-easy/,,"['1½ cup murmura', '1 cup rava, coarse', '½ tsp salt', '1 cup curd', 'water, as required', '½ tsp eno fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2022/04/Instant-Murmura-Idli-Recipe-Quick-Easy-Bhel-Idli-for-Breakfast-2-200x300.jpeg,HebbarsKitchen
235,how to make soft idli recipe | idli batter recipe | soft idli with wet grinder,https://hebbarskitchen.com/how-to-make-soft-idli-wet-grinder/,,"['1 cup urad dal', '2 cup idli rice', 'water, for soaking and grinding', '2 tsp salt']",https://hebbarskitchen.com/wp-content/uploads/2022/02/how-to-make-soft-idli-recipe-idli-batter-recipe-soft-idli-with-wet-grinder-2-200x300.jpeg,HebbarsKitchen
236,dahi idli recipe | curd idli chaat recipe 2 ways | suji dahi idli recipe,https://hebbarskitchen.com/dahi-idli-recipe-curd-idli-chaat-recipe/,,"['1 cup rava / semolina / suji, coarse', '½ cup curd', '½ tsp salt', '¾ cup water', '½ tsp eno fruit salt', '1 cup curd', '1 tsp sugar', '½ tsp salt', '¼ cup water', '2 tsp oil', '1 tsp mustard', '1 tsp cumin', '½ tsp chana dal', '2 tbsp cashew', '2 tbsp raisins', '2 chilli, finely chopped', '2 inch ginger, finely chopped', 'pinch hing', '2 tbsp coriander, finely chopped', 'boondi', 'chilli powder', 'green chutney', 'tamarind chutney', 'chilli powder', 'cumin powder', 'chaat masala', 'onion, finely chopped', 'sev', 'coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2021/10/dahi-idli-recipe-%EF%80%A7-curd-idli-chaat-recipe-2-ways-%EF%80%A7-suji-dahi-idli-1-200x300.jpeg,HebbarsKitchen
237,how to make idli without idli stand & cooker | banana leaf cups kadubu,https://hebbarskitchen.com/how-to-make-idli-without-idli-stand/,,"['1 cup urad dal', '2 cup rice rava / idli rava', '1 tsp salt', 'banana leaves, to make cups']",https://hebbarskitchen.com/wp-content/uploads/2021/08/how-to-make-idli-without-idli-stand-cooker-idli-in-banana-leaf-cups-banana-leaf-kadubu-moode-1-200x300.jpeg,HebbarsKitchen
238,goli idli recipe | masala goli kadubu | masala rice balls recipe,https://hebbarskitchen.com/goli-idli-recipe-masala-goli-kadubu/,,"['1½ cup water', '½ tsp salt', '½ tsp ghee / clarified butter', '1½ cup rice flour', '2 tsp oil', '1 tsp mustard', '1 tsp chana dal', '1 tsp urad dal', '2 tsp sesame', '1 dried red chilli', 'pinch hing', 'few curry leaves', '1 chilli, finely chopped', '1 inch ginger, finely chopped', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2021/06/goli-idli-recipe-masala-goli-kadubu-masala-rice-balls-recipe-2-200x300.jpeg,HebbarsKitchen
239,leftover rice idli recipe | cooked rice idli | instant idli with leftover rice,https://hebbarskitchen.com/leftover-rice-idli-recipe-cooked-rice/,,"['1½ cup cooked rice, leftover', '1 cup rava / semolina / suji, coarse', '1 cup water', '1 cup curd', '½ tsp salt', '½ tsp eno fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2021/05/leftover-rice-idli-recipe-cooked-rice-idli-instant-idli-with-leftover-rice-6-200x300.jpeg,HebbarsKitchen
240,stuffed idli recipe | aloo masala stuffed rava idli | potato stuffed idli,https://hebbarskitchen.com/aloo-masala-stuffed-idli-recipe/,,"['2 tsp oil', '1 tsp mustard', '½ tsp cumin', '1 tsp chana dal', 'pinch hing', 'few curry leaves', '½ onion, finely chopped', '2 chilli, finely chopped', '½ tsp ginger paste', '½ tsp turmeric', '½ tsp salt', '3 potato, boiled & grated', '2 tbsp coriander, finely chopped', '2 tsp oil', '1½ cup rava / semolina / suji, coarse', '½ tsp salt', '¾ cup curd', '1 cup water', '½ tsp eno / fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2021/04/stuffed-idli-recipe-aloo-masala-stuffed-rava-idli-potato-stuffed-idli-1-200x300.jpeg,HebbarsKitchen
241,poha idli recipe | instant poha rava idli | avalakki idli recipe,https://hebbarskitchen.com/poha-idli-recipe-instant-poha-rava-idli/,,"['1 cup poha / aval / avalakki / atukulu / flattened rice, thick', '1 cup curd', '1½ cup rice rava / idli rava', '¾ tsp salt', '2 cup water, as required', '¾ tsp eno / fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2021/02/poha-idli-recipe-instant-poha-rava-idli-avalakki-idli-2-200x300.jpeg,HebbarsKitchen
242,aloo idli recipe | aalu ki idli | aloo suji ki idli | aloo rava idli,https://hebbarskitchen.com/aloo-idli-recipe-aalu-ki-idli-aloo-suji/,,"['1 potato', '2 tbsp oil', '½ tsp mustard', '½ tsp cumin', '1 tsp chana dal', 'pinch hing', 'few curry leaves, chopped', '2 chilli, finely chopped', '1 cup rava / suji, coarse', '½ cup curd', '½ tsp salt', '2 tbsp coriander, finely chopped', '¼ cup water, adjusting consistency', '½ tsp eno / fruit salt']",https://hebbarskitchen.com/wp-content/uploads/2021/01/aloo-idli-recipe-aalu-ki-idli-aloo-suji-ki-idli-aloo-rava-idli-2-200x300.jpeg,HebbarsKitchen
243,cucumber idli recipe | taushe idli | southe kaayi sihi kadubu,https://hebbarskitchen.com/cucumber-idli-recipe-taushe-idli/,,"['1 cucumber', '1 cup rice', '½ cup jaggery', '½ cup coconut, grated', '¼ tsp salt', 'ghee / clarified butter, for serving']",https://hebbarskitchen.com/wp-content/uploads/2020/11/cucumber-idli-recipe-taushe-idli-southe-kaayi-sihi-kadubu-2-200x300.jpeg,HebbarsKitchen
244,idli dhokla recipe | instant dhokla in idli stand | idli khaman,https://hebbarskitchen.com/instant-idli-dhokla-recipe/,,"['1½ cup besan / gram flour', '2 tbsp rava / semolina / suji, fine', '½ tsp ginger paste', '1 chilli, finely chopped', '½ tsp turmeric', '1 tsp sugar', 'pinch hing / asafoetida', '¼ cup curd', '2 tbsp oil', '½ tsp salt', '1 cup water', '½ tsp eno fruit salt', '2 tbsp oil', '1 tsp mustard', '½ tsp cumin', '1 tbsp sesame', 'pinch hing / asafoetida', '3 chilli, slit', 'few curry leaves', '¼ cup water', '1 tbsp sugar', '¼ tsp salt', '1 tsp lemon juice', '2 tbsp coconut, grated', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2020/10/idli-dhokla-recipe-instant-dhokla-in-idli-stand-idli-khaman-2-200x300.jpeg,HebbarsKitchen
245,idli batter recipe | idli dosa batter | multipurpose batter for idli & dosa,https://hebbarskitchen.com/all-purpose-idli-batter-recipe/,,"['1½ cup urad dal', '3 cup idli rava', 'water, for soaking & grinding']",https://hebbarskitchen.com/wp-content/uploads/2020/09/idli-batter-recipe-idli-dosa-batter-multipurpose-batter-for-idli-dosa-2-200x300.jpeg,HebbarsKitchen
246,vegetable idli recipe | veg idli | instant veg rava idli,https://hebbarskitchen.com/vegetable-idli-recipe-veg-idli-instant/,,"['3 tsp oil', '1 tsp mustard', '1 tsp chana dal', '½ tsp cumin / jeera', '1 tsp urad dal', 'pinch hing / asafoetida', 'few curry leaves', '2 chilli, finely chopped', '1 inch ginger, finely chopped', '5 cashew / kaju, chopped', '½ carrot, finely chopped', '½ capsicum, finely chopped', '2 tbsp sweet corn', '5 beans, chopped', '2 tbsp peas / matar', '¼ tsp turmeric', '1 tsp salt', '1 cup rava / semolina / suji, coarse', '¾ cup curd / yogurt', '½ cup water', '2 tbsp coriander, chopped', '½ tsp eno fruit salt', 'oil for greasing']",https://hebbarskitchen.com/wp-content/uploads/2019/06/vegetable-idli-recipe-veg-idli-instant-veg-rava-idli-1-200x300.jpeg,HebbarsKitchen
247,kanchipuram idli recipe | kovil idli recipe | kanchi idli recipe,https://hebbarskitchen.com/kanchipuram-idli-recipe-kovil-idli/,,"['1 cup idli rice', '1 cup raw rice', '¼ tsp methi / fenugreek', '1 cup urad dal', '2 tbsp gingelly oil', '½ tsp cumin / jeera, crushed', '1 tsp pepper, crushed', 'pinch hing / asafoetida', '5 cashew / kaju, chopped', 'few curry leaves', '½ tsp ginger powder', '1 tsp salt', 'banana leaf / manthari leaf cups']",https://hebbarskitchen.com/wp-content/uploads/2019/02/kanchipuram-idli-recipe-kancheepuram-idli-kanchi-idli-1-200x300.jpeg,HebbarsKitchen
248,idli upma recipe | idli upma with leftover idli | how to make idli upma,https://hebbarskitchen.com/idli-upma-recipe-idli-leftover-idli/,,"['5 idli, leftover', '1 tbsp coconut oil', '1 tsp mustard', '1 tsp\xa0 urad dal', '1 tsp\xa0 chana dal', '¼ tsp cumin / jeera', '1 dried red chilli', 'few curry leaves', '1 green chilli, slit', '¼ tsp salt', '2 tbsp coconut, fresh', '2 tbsp coriander, finely chopped', '1 tsp\xa0 lemon juice']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/idli-upma-recipe-idli-upma-with-leftover-idli-how-to-make-idli-upma-1-225x300.jpeg,HebbarsKitchen
249,sabudana idli recipe | sabakki idli recipe | sago idli | javvarisi idli recipe,https://hebbarskitchen.com/sabudana-idli-sabakki-idli-sago-idli/,,"['½ cup sabudana / sago / javvarisi / sabbakki', '1 cup idli rava / rice rava', '2 cups curd / yogurt, fresh / sour', '1-2 cup water, add as required', 'salt to taste', '¼ tsp baking soda, optional', '16 cashews, whole / half', 'oil to grease idli moulds']",https://hebbarskitchen.com/wp-content/uploads/2016/08/sabudana-idli-1-225x300.jpeg,HebbarsKitchen
250,bread idli recipe | instant bread idli recipe | instant idli recipe,https://hebbarskitchen.com/instant-bread-idli-instant-idli-recipe/,,"['4 bread slices, white / wholegrain', '1 cup idli rava / rice rava', 'salt to taste', '1 cup thick curd, preferably sour', '1½ cup water, or as required', 'pinch of baking soda', 'oil to grease idli plate']",https://hebbarskitchen.com/wp-content/uploads/2016/09/instant-bread-idli-1-225x300.jpeg,HebbarsKitchen
